subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,50,not false positive,,,,,,2024-12-19 19:34:38,95920
594a955b09c434000142a8fb,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,36810,2024-12-19 19:34:36,95919
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,66,not false positive,,,,,,2024-12-19 19:34:33,95918
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,49198,2024-12-19 19:34:29,95917
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,64932,2024-12-19 19:34:25,95916
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.98,0,,,,,20175,2024-12-19 19:34:20,95914
66c3d098ba154cc6b959cd6d,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,2819,2024-12-19 19:34:20,95915
60675b278929f00a78c91c3f,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,36764,2024-12-19 19:34:17,95913
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,simulation,barely missed,,77,,,,,,23680,2024-12-19 19:34:15,95912
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,19219,2024-12-19 19:34:10,95911
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",82,not false positive,,,,,,2024-12-19 19:34:05,95910
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.66,0.54,,,,,6201,2024-12-19 19:33:59,95909
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Sheep are a type of tylopod mammal,90,not false positive,,,,,,2024-12-19 19:33:57,95908
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-12-19 19:33:52,95907
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,failed,"Safety of interstate highway, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,123146,2024-12-19 19:33:51,95906
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,simulation,missed,,1,,,,,,42032,2024-12-19 19:33:50,95905
5c01d3c509e9c70001500b10,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,42574,2024-12-19 19:33:48,95904
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Female turkeys generally weigh half as much as males,90,not false positive,,,,,,2024-12-19 19:33:47,95903
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The Caspian Sea is the lowest body of water on the surface of the Earth,11,false positive,,,,,,2024-12-19 19:33:42,95902
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,simulation,barely missed,,87,,,,,,20897,2024-12-19 19:33:39,95901
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,28742,2024-12-19 19:33:37,95900
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,48,not false positive,,,,,,2024-12-19 19:33:35,95899
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,30980,2024-12-19 19:33:34,95898
66632c69d2b270f0314a0b16,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,37348,2024-12-19 19:33:31,95897
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Cabbages are in the mustard family,11,not false positive,,,,,,2024-12-19 19:33:28,95896
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,simulation,barely missed,,90,,,,,,9693,2024-12-19 19:33:23,95895
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,49,false positive,,,,,,2024-12-19 19:33:22,95894
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,84016,2024-12-19 19:33:21,95893
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,89,not false positive,,,,,,2024-12-19 19:33:15,95891
5928b6414a05920001393ecf,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,41923,2024-12-19 19:33:15,95892
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The longbow was invented after the crossbow,79,not false positive,,,,,,2024-12-19 19:33:10,95890
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3162,2024-12-19 19:33:09,95889
60675b278929f00a78c91c3f,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.68,0.56,,,,,25407,2024-12-19 19:33:06,95887
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,12660,2024-12-19 19:33:06,95888
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,The largest European glacier is VatnajÃ¶kull on Iceland,81,not false positive,,,,,,2024-12-19 19:33:04,95886
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,114780,2024-12-19 19:33:03,95885
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,15966,2024-12-19 19:32:55,95884
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Giraffes have terrible eyesight,28,false positive,,,,,,2024-12-19 19:32:54,95883
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,simulation,missed,,83,,,,,,29594,2024-12-19 19:32:42,95882
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,20,"20,80,70,30",,,,,28638,2024-12-19 19:32:34,95881
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Giraffes have terrible eyesight,33,false positive,,,,,,2024-12-19 19:32:31,95879
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,45,"45,30,15,10",,,,,178827,2024-12-19 19:32:31,95880
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,34,not false positive,,,,,,2024-12-19 19:32:28,95878
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,17109,2024-12-19 19:32:24,95877
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,31,not false positive,,,,,,2024-12-19 19:32:20,95876
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",70,not false positive,,,,,,2024-12-19 19:32:11,95875
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,79198,2024-12-19 19:32:07,95874
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,1908,2024-12-19 19:32:06,95872
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,40232,2024-12-19 19:32:06,95873
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,24,false positive,,,,,,2024-12-19 19:32:05,95870
66632c69d2b270f0314a0b16,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,Gurka victory,,,,,71398,2024-12-19 19:32:05,95871
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,69,not false positive,,,,,,2024-12-19 19:32:01,95869
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,31,false positive,,,,,,2024-12-19 19:31:55,95868
594a955b09c434000142a8fb,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,27936,2024-12-19 19:31:53,95867
675f50ab88662e8002f0ee08,,v5_pilot2,,attention check 3,,,"1,3,4,5,2",Incorrect,,,,,61024,2024-12-19 19:31:50,95866
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,69,not false positive,,,,,,2024-12-19 19:31:46,95865
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,33,not false positive,,,,,,2024-12-19 19:31:42,95863
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,51,not false positive,,,,,,2024-12-19 19:31:42,95864
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,33740,2024-12-19 19:31:41,95862
66ee1b8ee4da3710c1695515,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,43672,2024-12-19 19:31:37,95861
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,46,not false positive,,,,,,2024-12-19 19:31:36,95860
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-12-19 19:31:34,95859
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Xylem is the water-transporting tissue in plants,61,not false positive,,,,,,2024-12-19 19:31:32,95858
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,62,not false positive,,,,,,2024-12-19 19:31:29,95857
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,10,false positive,,,,,,2024-12-19 19:31:28,95856
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,14458,2024-12-19 19:31:26,95855
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,13601,2024-12-19 19:31:24,95853
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The otter belongs to the squirrel family,62,not false positive,,,,,,2024-12-19 19:31:24,95854
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,10,not false positive,,,,,,2024-12-19 19:31:22,95852
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,42,false positive,,,,,,2024-12-19 19:31:20,95851
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,53,not false positive,,,,,,2024-12-19 19:31:17,95850
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,55,not false positive,,,,,,2024-12-19 19:31:13,95849
6760b3ba799791bde55247b4,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,failed,"Safety of interstate highway, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,98591,2024-12-19 19:31:11,95848
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,44,false positive,,,,,,2024-12-19 19:31:10,95847
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,62301,2024-12-19 19:31:08,95846
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,23259,2024-12-19 19:31:07,95844
6763f037f664e455a22d3f42,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,67133,2024-12-19 19:31:07,95845
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Snakes lack moveable eyelids,34,not false positive,,,,,,2024-12-19 19:31:06,95843
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,61,not false positive,,,,,,2024-12-19 19:31:03,95842
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Giraffes have terrible eyesight,64,not false positive,,,,,,2024-12-19 19:30:58,95840
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,simulation,missed,,64,,,,,,20914,2024-12-19 19:30:58,95841
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,simulation,barely missed,,76,,,,,,42644,2024-12-19 19:30:53,95839
675f50ab88662e8002f0ee08,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,40,"40,21,26,13",,,,,151265,2024-12-19 19:30:49,95838
594a955b09c434000142a8fb,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,35956,2024-12-19 19:30:44,95837
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,simulation,missed,,53,,,,,,24133,2024-12-19 19:30:38,95836
66bf96a398b165333e46f5e1,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,44394,2024-12-19 19:30:37,95835
66cf6c471a4e4397dac16e71,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,41991,2024-12-19 19:30:34,95833
67276ea4e89404cc3ccdc824,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,70442,2024-12-19 19:30:34,95834
5fb757520b48c928a9b6e00b,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,32196,2024-12-19 19:30:07,95832
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,75099,2024-12-19 19:30:06,95831
5c01d3c509e9c70001500b10,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,65,"65,35,40,25",,,,,83803,2024-12-19 19:30:03,95830
6763f037f664e455a22d3f42,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,40,"40,30,10,20",,,,,84579,2024-12-19 19:29:57,95829
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,35171,2024-12-19 19:29:53,95828
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,17358,2024-12-19 19:29:52,95827
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,42637,2024-12-19 19:29:34,95825
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,25882,2024-12-19 19:29:34,95826
5928b6414a05920001393ecf,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,84096,2024-12-19 19:29:32,95824
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 30% to auto safety and 70% to highway safety status quo: 50/50,,,,,86243,2024-12-19 19:29:21,95823
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,"In almost all human populations of newborns, there is a slight excess of males",90,not false positive,,,,,,2024-12-19 19:29:18,95822
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,71,not false positive,,,,,,2024-12-19 19:29:14,95821
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,simulation,barely missed,,82,,,,,,16353,2024-12-19 19:29:12,95820
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Moose may dive underwater while feeding,59,not false positive,,,,,,2024-12-19 19:29:10,95819
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,The flamingoâ€™s pink color comes from carotenoid pigments in its food,90,not false positive,,,,,,2024-12-19 19:29:05,95818
6760b3ba799791bde55247b4,,v5_pilot2,,attention check 2,,,The moon is made of cheese,Failure,,,,,104582,2024-12-19 19:29:04,95817
5fb757520b48c928a9b6e00b,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,10,"10,60,20,10",,,,,36301,2024-12-19 19:29:03,95816
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,79,not false positive,,,,,,2024-12-19 19:29:02,95815
5c1827dbebe9950001752e40,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,70,not false positive,,,,,,2024-12-19 19:28:57,95814
6362852176f08a3984fa6ef1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,90,not false positive,,,,,,2024-12-19 19:28:51,95813
66bf96a398b165333e46f5e1,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,1,"1,1,3,3",,,,,60736,2024-12-19 19:28:47,95812
66cf6c471a4e4397dac16e71,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,10,"10,90,35,10",,,,,28560,2024-12-19 19:28:46,95811
6362852176f08a3984fa6ef1,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Lake Baikal is the world's largest freshwater lake by volume,90,not false positive,,,,,,2024-12-19 19:28:44,95810
66ee1b8ee4da3710c1695515,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,5941,2024-12-19 19:28:41,95809
6362852176f08a3984fa6ef1,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The corn was first domesticated by native peoples in Argentina,13,false positive,,,,,,2024-12-19 19:28:40,95808
